source_site,listing_id,rental_url,title,monthly_rent,suburb,city,province,property_type,bedrooms,bathrooms,parking_spaces,garage,floor_area_sqm,land_area_sqm,levies,rates_taxes,furnished_flag,availability_text,description,listing_date,scraped_timestamp,pp_transaction_slug,pp_province_slug,pp_metro_slug,pp_city_slug,pp_suburb_slug
privateproperty,RR4635042,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/north-riding-to-lanseria/north-riding/21-olive-crest-estate/288-quorn-drive/RR4635042,4 Bedroom House in North Riding,50000.0,North Riding,North Riding To Lanseria,Gauteng,House,4.0,2.5,4.0,4.0,,,,,1.0,Available Now,"4 Bedroom House in North Riding, 21 olive crest estate, 288 quorn drive, Premier Fully Furnished Executive Residence in Secure Eco-Estate EXQUISITE SANCTUARY | ECO-ESTATE |",19 Mar 2026,2026-03-27T16:49:51.283042+00:00,to-rent,gauteng,johannesburg-metro,north-riding-to-lanseria,north-riding
privateproperty,RR4635040,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/fourways/RR4635040,3 Bedroom House in Fourways,25000.0,Fourways,Sandton,Gauteng,House,3.0,3.0,2.0,2.0,,140.0,,,0.0,,"3 Bedroom House in Fourways, Move-In Ready 3-Bedroom Double-Storey Home with Furnished Bedrooms & Appliances Included Perfect for",19 Mar 2026,2026-03-27T16:49:54.431155+00:00,to-rent,gauteng,johannesburg-metro,sandton,fourways
privateproperty,RR4635034,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/riverside-view/RR4635034,3 Bedroom House in Riverside View,8000.0,Riverside View,Midrand,Gauteng,House,3.0,1.5,,,,213.0,,,,,"3 Bedroom House in Riverside View, This well-maintained three bedroom home is ideally situated in Riverside View, offering both comfort",19 Mar 2026,2026-03-27T16:49:57.590189+00:00,to-rent,gauteng,johannesburg-metro,midrand,riverside-view
privateproperty,RR3753688,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/benmore-gardens/aa-waterstone-drive/RR3753688,5 Bedroom House in Benmore Gardens,75000.0,Benmore Gardens,Sandton,Gauteng,House,5.0,5.5,9.0,3.0,,803.0,,,0.0,,"5 Bedroom House in Benmore Gardens, AA Waterstone Drive, UNFURNISHED CLOSE TO FRENCH SCHOOL! ESCAPE FROM THE CITY BUSTLE! NO MORE LOAD SHEDDING! UNIQUE AND",19 Mar 2026,2026-03-27T16:50:00.399339+00:00,to-rent,gauteng,johannesburg-metro,sandton,benmore-gardens
privateproperty,RR4634953,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/lonehill/229-mykonos/11-olympus-crescent/RR4634953,3 Bedroom House in Lonehill,40000.0,Lonehill,Sandton,Gauteng,House,3.0,3.0,3.0,1.0,243.0,536.0,,,1.0,,"3 Bedroom House in Lonehill, 229 Mykonos, 11 Olympus Crescent, 3 Bedroom House to Rent Step into Mykonos Estate in Lonehill and prepare to be transported, not to",19 Mar 2026,2026-03-27T16:50:04.326166+00:00,to-rent,gauteng,johannesburg-metro,sandton,lonehill
privateproperty,RR4634936,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-south/rosettenville/RR4634936,3 Bedroom House in Rosettenville,7500.0,Rosettenville,Johannesburg South,Gauteng,House,3.0,1.0,2.0,2.0,,,,,,Available Now,"3 Bedroom House in Rosettenville, 3 BEDROOM FREE STANDING HOUSE AT LANG STREET, ROSETTENVILLE, JOHANNESBURG SOUTH. WITH LOUNGE, KITCH",19 Mar 2026,2026-03-27T16:50:08.128314+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-south,rosettenville
privateproperty,RR4634907,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/hyde-park/RR4634907,4 Bedroom House in Hyde Park,45000.0,Hyde Park,Sandton,Gauteng,House,4.0,4.0,2.0,2.0,,,,,,Available Now,"4 Bedroom House in Hyde Park, This stylish residence offers the perfect blend of modern design and family comfort. Featuring four",19 Mar 2026,2026-03-27T16:50:12.330410+00:00,to-rent,gauteng,johannesburg-metro,sandton,hyde-park
privateproperty,RR4634897,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/lonehill/3-robert-bruce/RR4634897,3 Bedroom House in Lonehill,35000.0,Lonehill,Sandton,Gauteng,House,3.0,3.0,4.0,2.0,,563.0,,,,Available Now,"3 Bedroom House in Lonehill, 3 Robert Bruce, Ultra-Modern 4-Bedroom Cluster in Secure Beverley Estate Located in a prestigious Estate, in Beverl",19 Mar 2026,2026-03-27T16:50:15.800916+00:00,to-rent,gauteng,johannesburg-metro,sandton,lonehill
privateproperty,RR4634880,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/randburg/ferndale/0/211-kent-avenue/RR4634880,2 Bedroom House in Ferndale,8250.0,Ferndale,Randburg,Gauteng,House,2.0,1.0,,,60.0,,,,,Available 15 April 2026,"2 Bedroom House in Ferndale, ., 211 Kent Avenue, Available 15 April 2026 Introducing a renovated 2-bedroom unit in Ferndale Ridge, Randburg. This",19 Mar 2026,2026-03-27T16:50:19.316647+00:00,to-rent,gauteng,johannesburg-metro,randburg,ferndale
privateproperty,RR4634771,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/randburg/bordeaux/RR4634771,4 Bedroom House in Bordeaux,30000.0,Bordeaux,Randburg,Gauteng,House,4.0,2.0,4.0,3.0,,993.0,,,,,"4 Bedroom House in Bordeaux, Secure, Fully Renovated, North Facing Family Home in Boomed Area of Bordeaux Located in a very secur",19 Mar 2026,2026-03-27T16:50:22.183716+00:00,to-rent,gauteng,johannesburg-metro,randburg,bordeaux
privateproperty,RR509303,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/rosebank-and-parktown/parkhurst/42-third-avenue/RR509303,3 Bedroom House in Parkhurst,26000.0,Parkhurst,Rosebank And Parktown,Gauteng,House,3.0,2.0,3.0,,,,,,1.0,Available Now,"3 Bedroom House in Parkhurst, 42 Third Avenue, Stylish,ly furnished, immaculate, secure, three bedroomed home with spacious living areas opening on",19 Mar 2026,2026-03-27T16:50:37.035934+00:00,to-rent,gauteng,johannesburg-metro,rosebank-and-parktown,parkhurst
privateproperty,RR4634706,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/north-riding-to-lanseria/cosmo-city/RR4634706,3 Bedroom House in Cosmo City,8000.0,Cosmo City,North Riding To Lanseria,Gauteng,House,3.0,2.0,2.0,,,,,,,,"3 Bedroom House in Cosmo City, Stunning 3 Bedroom House to Rent available from 1st April 2026 Welcome to a Family home, where conv",19 Mar 2026,2026-03-27T16:50:41.242878+00:00,to-rent,gauteng,johannesburg-metro,north-riding-to-lanseria,cosmo-city
privateproperty,RR4634697,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/north-riding-to-lanseria/cosmo-city/RR4634697,3 Bedroom House in Cosmo City,6500.0,Cosmo City,North Riding To Lanseria,Gauteng,House,3.0,1.0,4.0,,75.0,280.0,,,,,"3 Bedroom House in Cosmo City, This is a 3 bedrooms house in Ext 0 It is very close to transport and shops The Mall is also a wal",19 Mar 2026,2026-03-27T16:50:44.658435+00:00,to-rent,gauteng,johannesburg-metro,north-riding-to-lanseria,cosmo-city
privateproperty,RR4634652,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/kensington/10-emerald-street/RR4634652,3 Bedroom House in Kensington,12000.0,Kensington,Johannesburg Central,Gauteng,House,1.0,1.0,,,,,,,,Available Now,"3 Bedroom House in Kensington, 10 Emerald street, 3-Bedroom House for Rent - 10 Emerald Street, Kensington Price: R12,000month Available: Now This spa",19 Mar 2026,2026-03-27T16:50:48.488047+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,kensington
privateproperty,RR4634530,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/randburg/ferndale/RR4634530,1 Bedroom House in Ferndale,4500.0,Ferndale,Randburg,Gauteng,House,1.0,2.0,1.0,,,,,,,Available Now,"1 Bedroom House in Ferndale, This well maintained property in Ferndale, Randburg has been thoughtfully converted into a comfortab",19 Mar 2026,2026-03-27T16:50:52.539893+00:00,to-rent,gauteng,johannesburg-metro,randburg,ferndale
privateproperty,RR4634521,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/bedfordview/bedfordview/RR4634521,5 Bedroom House in Bedfordview,43000.0,Bedfordview,Bedfordview,Gauteng,House,5.0,5.0,3.0,3.0,,,,,1.0,,"5 Bedroom House in Bedfordview, STUNNING FIVE BEDROOM FAMILY HOME TO LET IN BEDFORDVIEW Nestled in the prestigious gated community",19 Mar 2026,2026-03-27T16:50:55.832193+00:00,to-rent,gauteng,johannesburg-metro,bedfordview,bedfordview
privateproperty,RR4634504,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/dainfern/dainfern-golf-estate/RR4634504,6 Bedroom House in Dainfern Golf Estate,45000.0,Dainfern,Sandton,Gauteng,House,6.0,5.5,8.0,4.0,700.0,1.0,,,,,"6 Bedroom House in Dainfern Golf Estate, Entertainers Mansion Secure, Private Double storey Home for large family. The entire house has ceram",19 Mar 2026,2026-03-27T16:50:59.169675+00:00,to-rent,gauteng,johannesburg-metro,sandton,dainfern
privateproperty,RR4634468,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/clayville/ma416-clayville-extention-37/1-clayville-37/RR4634468,3 Bedroom House in Clayville,8000.0,Clayville,Midrand,Gauteng,House,3.0,2.0,2.0,,,,,,,Available Now,"3 Bedroom House in Clayville, MA416 Clayville Extention 37, 1 Clayville 37, 3-Bedroom Freestanding House To Rent in Clayville Extension 37 Spacious Family Living | Secure & Co",19 Mar 2026,2026-03-27T16:51:03.054178+00:00,to-rent,gauteng,johannesburg-metro,midrand,clayville
privateproperty,RR4634400,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/johannesburg-cbd/RR4634400,1 Bedroom House in Johannesburg CBD,2500.0,Johannesburg Cbd,Johannesburg Central,Gauteng,House,1.0,1.0,,,,,,,,Available Now,"1 Bedroom House in Johannesburg CBD, Amazing Rooms to Rent This property features Single rooms Shared toilet and Shower Shared Kitch",19 Mar 2026,2026-03-27T16:51:07.204813+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,johannesburg-cbd
privateproperty,RR4634362,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/fourways/RR4634362,4 Bedroom House in Fourways,38000.0,Fourways,Sandton,Gauteng,House,4.0,2.5,8.0,2.0,,806.0,,,,,"4 Bedroom House in Fourways, Set within the prestigious and ever-popular Fernbrook Lifestyle Estate, this impressive four-bedroom",18 Mar 2026,2026-03-27T16:51:10.243897+00:00,to-rent,gauteng,johannesburg-metro,sandton,fourways
privateproperty,RR4634308,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/lonehill/RR4634308,7 Bedroom House in Lonehill,50000.0,Lonehill,Sandton,Gauteng,House,7.0,8.0,4.0,4.0,,1.0,,,1.0,Available Now,"7 Bedroom House in Lonehill, Tucked within a secure and exclusive gated estate in Lonehill, this home offers a unique lodge-style",18 Mar 2026,2026-03-27T16:51:14.562258+00:00,to-rent,gauteng,johannesburg-metro,sandton,lonehill
privateproperty,RR4634281,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/northcliff/linden/mf6-3rd-street/RR4634281,4 Bedroom House in Linden,22000.0,Linden,Northcliff,Gauteng,House,4.0,3.0,4.0,2.0,302.0,816.0,,,,,"4 Bedroom House in Linden, MF6 3rd Street, Amazingly Spacious Family Home in the Heart of Linden Welcome to this inviting home, perfectly posi",18 Mar 2026,2026-03-27T16:51:17.366570+00:00,to-rent,gauteng,johannesburg-metro,northcliff,linden
privateproperty,RR4634265,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/bedfordview/bedfordview/RR4634265,1 Bedroom House in Bedfordview,12500.0,Bedfordview,Bedfordview,Gauteng,House,1.0,1.0,,,,,,,,Available Now,"1 Bedroom House in Bedfordview, This well located 1 bedroom apartment offers comfortable living with a spacious lounge, perfect for",18 Mar 2026,2026-03-27T16:51:20.348226+00:00,to-rent,gauteng,johannesburg-metro,bedfordview,bedfordview
privateproperty,RR4634262,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/bedfordview/bedfordview/RR4634262,1 Bedroom House in Bedfordview,10500.0,Bedfordview,Bedfordview,Gauteng,House,1.0,1.0,,,,,,,,Available Now,"1 Bedroom House in Bedfordview, This well located 1 bedroom apartment offers comfortable living with a spacious lounge, perfect for",18 Mar 2026,2026-03-27T16:51:23.793861+00:00,to-rent,gauteng,johannesburg-metro,bedfordview,bedfordview
privateproperty,RR4634261,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/bedfordview/bedfordview/RR4634261,1 Bedroom House in Bedfordview,11000.0,Bedfordview,Bedfordview,Gauteng,House,1.0,1.0,1.0,1.0,,,,,,Available Now,"1 Bedroom House in Bedfordview, This well located 1 bedroom apartment offers comfortable living with a spacious lounge, perfect for",18 Mar 2026,2026-03-27T16:51:27.498801+00:00,to-rent,gauteng,johannesburg-metro,bedfordview,bedfordview
privateproperty,RR4634154,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/glenhazel/RR4634154,3 Bedroom House in Glenhazel,18000.0,Glenhazel,Johannesburg Central,Gauteng,House,2.5,2.0,5.0,1.0,,,,,,,"3 Bedroom House in Glenhazel, Spacious 3 Bedroom House in Glenhazel Step into comfort and space with this well-maintained 3-bedro",18 Mar 2026,2026-03-27T16:51:31.783040+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,glenhazel
privateproperty,RR4634099,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/parkmore/RR4634099,1 Bedroom House in Parkmore,9000.0,Parkmore,Sandton,Gauteng,House,1.0,1.0,1.0,1.0,73.0,3.0,,,,,"1 Bedroom House in Parkmore, Enjoy comfortable, easy living in this well-maintained 1-bedroom apartment, perfect for a single pro",18 Mar 2026,2026-03-27T16:51:35.222552+00:00,to-rent,gauteng,johannesburg-metro,sandton,parkmore
privateproperty,RR4633948,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/beverley/RR4633948,2 Bedroom House in Beverley,13850.0,Beverley,Sandton,Gauteng,House,2.0,2.5,2.0,,,,,,,Available 1 April 2026,"2 Bedroom House in Beverley, Beautiful Free-Standing 2-Bedroom Townhouse with Private Garden in Secure Complex Available 1 April",18 Mar 2026,2026-03-27T16:51:38.312001+00:00,to-rent,gauteng,johannesburg-metro,sandton,beverley
privateproperty,RR4633935,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/blue-hills/02-the-junction/02-held-drive/RR4633935,2 Bedroom House in Blue Hills,8000.0,Blue Hills,Midrand,Gauteng,House,2.0,1.0,1.0,,,,,,,,"2 Bedroom House in Blue Hills, 2 The Junction, 2 Held Drive, Modern Living Starts Here Welcome to this remarkable security complex that is designed to fulfil a",18 Mar 2026,2026-03-27T16:51:41.049504+00:00,to-rent,gauteng,johannesburg-metro,midrand,blue-hills
privateproperty,RR4633849,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/fourways-gardens/RR4633849,6 Bedroom House in Fourways Gardens,50000.0,Fourways Gardens,Sandton,Gauteng,House,6.0,4.5,2.0,2.0,400.0,1.0,,,,,"6 Bedroom House in Fourways Gardens, This beautifully appointed residence offers a refined blend of space, comfort, and effortless family",18 Mar 2026,2026-03-27T16:51:45.284306+00:00,to-rent,gauteng,johannesburg-metro,sandton,fourways-gardens
privateproperty,RR4633836,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/country-view/RR4633836,2 Bedroom House in Country View,8300.0,Country View,Midrand,Gauteng,House,2.0,1.0,1.0,,46.0,,,,,,"2 Bedroom House in Country View, Move into a brand-new 2-bed apartment 4246 m² that balances affordability with modern living starti",18 Mar 2026,2026-03-27T16:51:48.785947+00:00,to-rent,gauteng,johannesburg-metro,midrand,country-view
privateproperty,RR4633690,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/northcliff/brixton/RR4633690,7 Bedroom House in Brixton,3500.0,Brixton,Northcliff,Gauteng,House,7.0,7.0,,,,,,,1.0,Available Now,"7 Bedroom House in Brixton, Sharing room R2500 Single rooms R3500 Student accommodation - Available! Property Specs: Walking d",18 Mar 2026,2026-03-27T16:51:52.527289+00:00,to-rent,gauteng,johannesburg-metro,northcliff,brixton
privateproperty,RR4633829,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/clayville/RR4633829,1 Bedroom House in Clayville,6700.0,Clayville,Midrand,Gauteng,House,1.0,1.0,,,35.0,,,,,,"1 Bedroom House in Clayville, Live smart. Live central. Welcome to Parklands Heights. Step into a sleek, modern 1-bed apartment at",18 Mar 2026,2026-03-27T16:51:56.481373+00:00,to-rent,gauteng,johannesburg-metro,midrand,clayville
privateproperty,RR4633761,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/barbeque-downs/4-kyalami-view-1/1-candican-road/RR4633761,3 Bedroom House in Barbeque Downs,12500.0,Barbeque Downs,Midrand,Gauteng,House,3.0,2.0,3.0,2.0,191.0,360.0,,,,,"3 Bedroom House in Barbeque Downs, 4 Kyalami View 1, 1 Candican Road, Spacious 3-Bedroom Family Home with Private Garden in Secure Estate! This well-maintained 3-bedroom,",18 Mar 2026,2026-03-27T16:51:59.829159+00:00,to-rent,gauteng,johannesburg-metro,midrand,barbeque-downs
privateproperty,RR4633702,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/parkmore/new-brighton/1-allendale-road/RR4633702,4 Bedroom House in New Brighton,29500.0,Parkmore,Sandton,Gauteng,House,4.0,3.0,6.0,2.0,275.0,991.0,,,,,"4 Bedroom House in New Brighton, 1 Allendale Road, Spacious 4-Bed Family Home with Scenic Views in New Brighton Spacious Family Home with Scenic Views",18 Mar 2026,2026-03-27T16:52:02.728681+00:00,to-rent,gauteng,johannesburg-metro,sandton,parkmore
privateproperty,RR4633699,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/bryanston/beverley-gardens/RR4633699,2 Bedroom House in Beverley Gardens,13500.0,Bryanston,Sandton,Gauteng,House,2.0,2.5,3.0,,,96.0,,,,,"2 Bedroom House in Beverley Gardens, Discover modern living in this charming cluster home, perfectly situated for rental in the sought-af",18 Mar 2026,2026-03-27T16:52:06.682477+00:00,to-rent,gauteng,johannesburg-metro,sandton,bryanston
privateproperty,RR4633682,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/parkmore/RR4633682,4 Bedroom House in Parkmore,27500.0,Parkmore,Sandton,Gauteng,House,4.0,2.0,,,991.0,,,,,,"4 Bedroom House in Parkmore, Secure North-Facing 4-Bedroom Family Home with Cottage & Pool in Parkmore This beautifully position",18 Mar 2026,2026-03-27T16:52:10.368892+00:00,to-rent,gauteng,johannesburg-metro,sandton,parkmore
privateproperty,RR4633578,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/dainfern/dainfern-golf-estate/633-dainfern-golf-estate/RR4633578,3 Bedroom House in Dainfern Golf Estate,35000.0,Dainfern,Sandton,Gauteng,House,3.0,2.5,4.0,2.0,,502.0,,,,,"3 Bedroom House in Dainfern Golf Estate, 633 Dainfern Golf Estate, , Stunning 3 Bedroom, 2.5 Bathroom Home in Secure Golf Estate Welcome to your new oasis nestled within",18 Mar 2026,2026-03-27T16:52:13.276509+00:00,to-rent,gauteng,johannesburg-metro,sandton,dainfern
privateproperty,RR4633532,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/sydenham/RR4633532,3 Bedroom House in Sydenham,15000.0,Sydenham,Johannesburg Central,Gauteng,House,3.0,2.5,4.0,2.0,196.0,495.0,,,,Available Now,"3 Bedroom House in Sydenham, 3 Bed 2.5 Bath house to rent in Sydenham Welcome to your charming new home! With a classic design,",18 Mar 2026,2026-03-27T16:52:15.974019+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,sydenham
privateproperty,RR4633500,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/bryanston/bryanston-east/RR4633500,6 Bedroom House in Bryanston East,60000.0,Bryanston,Sandton,Gauteng,House,6.0,6.0,6.0,2.0,,,,,1.0,Available Now,"6 Bedroom House in Bryanston East, Modern Luxury fully furnished 6-Bedroom 6 bathroom All-En Suite Home To Rent in Bryanston Modern Lu",18 Mar 2026,2026-03-27T16:52:19.067030+00:00,to-rent,gauteng,johannesburg-metro,sandton,bryanston
