source_site,listing_id,rental_url,title,monthly_rent,suburb,city,province,property_type,bedrooms,bathrooms,parking_spaces,garage,floor_area_sqm,land_area_sqm,levies,rates_taxes,furnished_flag,availability_text,description,listing_date,scraped_timestamp,pp_transaction_slug,pp_province_slug,pp_metro_slug,pp_city_slug,pp_suburb_slug
privateproperty,SYNRENT01653,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/kyalami-ah/SYNRENT01653,5 Bedroom Apartment in Kyalami Ah,16700.0,Kyalami Ah,Midrand,Gauteng,Apartment,5.0,4.0,6.0,3.0,151.4553172826665,185.67976656010373,,,1.0,Available Now,"2 Bedroom Apartment in Marshalltown, 14 14 Delvers street, Welcome to The Marshalyards, where modern city living meets comfort, convenience, and secure urban l",23 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,midrand,kyalami-ah
privateproperty,SYNRENT01654,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/bryanston/SYNRENT01654,3 Bedroom House in Bryanston,11800.0,Bryanston,Sandton,Gauteng,House,3.0,2.0,1.0,1.0,97.08223117697462,24.270557794243654,,,1.0,Available Now,"2 Bedroom House in Robertsham, Charming and Spacious two Bedroom Flat Now Available! Discover this delightful two-bedroom flat for",26 Feb 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,sandton,bryanston
privateproperty,SYNRENT01655,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/morningside/SYNRENT01655,1 Bedroom Apartment in Morningside,22500.0,Morningside,Sandton,Gauteng,Apartment,1.0,1.0,3.0,3.0,92.78054651380371,163.94273847815526,,,1.0,Available 1 May 2026,"1 Bedroom Apartment in Morningside, Stylish Fully Furnished and Serviced 1 Bedroom Apartment with Garden in Secure Morningside Complex",19 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,sandton,morningside
privateproperty,SYNRENT01656,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/fourways/SYNRENT01656,3 Bedroom House in Fourways,27800.0,Fourways,Sandton,Gauteng,House,3.0,4.0,1.0,1.0,97.68029167750973,150.5341548975249,,,1.0,Available Now,"Studio apartment in Oaklands, 1 The Legacy, 12 Spring Road, Be the first to live in a luxury studio apartment at The Legacy in Oaklands. Studios are available f",06 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,sandton,fourways
privateproperty,SYNRENT01657,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/parkmore/SYNRENT01657,5 Bedroom House in Parkmore,27200.0,Parkmore,Sandton,Gauteng,House,5.0,3.0,6.0,3.0,275.9748511956227,971.6097340118636,,,,Available Now,"3 Bedroom House in Ferndale, 5 Empire Kat, 295 Long Avenue, This beautifully designed modern home offers the perfect blend of comfort, space, and security, situ",27 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,sandton,parkmore
privateproperty,SYNRENT01658,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/soweto/carlswald-estate/SYNRENT01658,2 Bedroom Apartment in Carlswald Estate,11200.0,Carlswald Estate,Soweto,Gauteng,Apartment,2.0,1.0,3.0,1.0,79.67897374680554,179.19688596117825,,,,,"1 Bedroom Apartment in Bedfordview, Welcome to BlackBrick Bedfordview a bold, contemporary development in the heart of Bedfordview, one",27 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,soweto,carlswald-estate
privateproperty,SYNRENT01659,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/randburg/ferndale/SYNRENT01659,0 Bedroom House in Ferndale,2000.0,Ferndale,Randburg,Gauteng,House,0.0,1.0,1.0,1.0,1.0,183.2235359122003,,,,,"2 Bedroom House in Beverley Gardens, Discover modern living in this charming cluster home, perfectly situated for rental in the sought-af",08 Dec 2024,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,randburg,ferndale
privateproperty,SYNRENT01660,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/northcliff/northcliff/SYNRENT01660,1 Bedroom Apartment in Northcliff,6550.0,Northcliff,Northcliff,Gauteng,Apartment,1.0,3.0,1.0,1.0,94.13217220408433,174.45112173183864,,,1.0,,"2 Bedroom Apartment in Jabulani, 1868 Lengau St, Jabulani, Find your perfect home at Jabulani Ekhaya, where affordability, comfort, and convenience come togeth",06 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,northcliff,northcliff
privateproperty,SYNRENT01661,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/sunninghill/SYNRENT01661,2 Bedroom House in Sunninghill,15900.0,Sunninghill,Sandton,Gauteng,House,2.0,1.0,2.0,2.0,211.04796510810468,376.33195603138984,,,,,"3 Bedroom House in Blue Hills, 572 Gallops lane, Set in the sought-after equestrian enclave of Sun Valley, this impressive freestanding double-storey",27 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,sandton,sunninghill
privateproperty,SYNRENT01662,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/northcliff/blackheath/SYNRENT01662,1 Bedroom House in Blackheath,5300.0,Blackheath,Northcliff,Gauteng,House,1.0,1.0,1.0,1.0,87.8062779089522,174.07268953490095,,,1.0,Available Now,"2 Bedroom House in Halfway Gardens, This pet friendly, well maintained duplex unit is situated in a quiet area of the complex. Garden i",21 Jul 2024,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,northcliff,blackheath
privateproperty,SYNRENT01663,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/sunninghill/SYNRENT01663,3 Bedroom House in Sunninghill,17800.0,Sunninghill,Sandton,Gauteng,House,3.0,1.0,3.0,3.0,484.9381920197675,501.9747802139418,,,,,"2 Bedroom House in Jukskei View, 20 Bunting Street, House available for rental to a family not negotiable. 2Bedroom 1Bathroom house available for rent",14 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,sandton,sunninghill
privateproperty,SYNRENT01664,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/dainfern/SYNRENT01664,3 Bedroom House in Dainfern,76900.0,Dainfern,Sandton,Gauteng,House,3.0,5.0,3.0,2.0,678.8101934024926,871.0941264488223,,,,,"3 Bedroom House in Fourways Gardens, EXCLUSIVE MANDATE This cluster offers easy open-plan living which includes a lounge, dining room pl",02 Oct 2025,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,sandton,dainfern
privateproperty,SYNRENT01665,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/waterfall-estate/SYNRENT01665,0 Bedroom Apartment in Waterfall Estate,12400.0,Waterfall Estate,Midrand,Gauteng,Apartment,0.0,1.0,3.0,1.0,88.91347477424105,70.23115277187313,,,1.0,,"4 Bedroom House in Kibler Park, Stylish, Newly Renovated Family Home in the Heart of Kibler Park. Step into modern comfort with thi",20 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,midrand,waterfall-estate
privateproperty,SYNRENT01666,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/rosebank-and-parktown/rosebank/SYNRENT01666,2 Bedroom Apartment in Rosebank,19300.0,Rosebank,Rosebank And Parktown,Gauteng,Apartment,2.0,2.0,1.0,1.0,93.76994050902394,189.9081044694947,,,,,"1 Bedroom Apartment in Waterfall Estate, Kikuyu, , 1 BED TOP FLOOR WITH A BIG BALCONY Upmarket 1 Bedroom,1 Bathroom Apartment in Kikuyu Waterfall Viewi",01 Feb 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,rosebank-and-parktown,rosebank
privateproperty,SYNRENT01667,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/noordwyk/SYNRENT01667,2 Bedroom House in Noordwyk,5100.0,Noordwyk,Midrand,Gauteng,House,2.0,2.0,1.0,1.0,111.55594961517305,169.8179249729476,,,1.0,Available Now,"2 Bedroom House in Woodmead, Stunningly furnished: 2 bedroom 1 bathroom open plan lounge kitchen and dining room. This fully equi",14 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,midrand,noordwyk
privateproperty,SYNRENT01668,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/northcliff/auckland-park/SYNRENT01668,1 Bedroom Apartment in Auckland Park,8000.0,Auckland Park,Northcliff,Gauteng,Apartment,1.0,1.0,1.0,1.0,23.129021623866205,180.71228465758023,,,1.0,,"3 Bedroom Apartment in Bryanston, 3 BED 2 BATH MODERN APARTMENT FOR RENT IN BRYANSTON!! As you walk through the door, you are greete",07 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,northcliff,auckland-park
privateproperty,SYNRENT01669,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/noordwyk/SYNRENT01669,2 Bedroom Apartment in Noordwyk,7850.0,Noordwyk,Sandton,Gauteng,Apartment,2.0,1.0,4.0,1.0,39.377560601832585,174.0196171001999,,,1.0,,"2 Bedroom Apartment in Oaklands, 2 The Legacy, 12 Spring Road, Stunning new 2-bed apartments at The Legacy in Oaklands, available from R10,790month, with a discoun",17 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,sandton,noordwyk
privateproperty,SYNRENT01670,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/north-riding-to-lanseria/north-riding/SYNRENT01670,3 Bedroom House in North Riding,16000.0,North Riding,North Riding To Lanseria,Gauteng,House,3.0,3.0,5.0,3.0,88.3634457238539,433.7076628930601,,,1.0,,"5 Bedroom House in Dainfern Golf Estate, Step through the double-volume entrance hall and youre immediately welcomed into a home designed for",17 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,north-riding-to-lanseria,north-riding
privateproperty,SYNRENT01671,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/rivonia/SYNRENT01671,3 Bedroom House in Rivonia,29200.0,Rivonia,Sandton,Gauteng,House,3.0,3.0,6.0,1.0,113.25898738767177,193.3374210588353,,,1.0,Available Now,"3 Bedroom House in Noordwyk, A lovely house in a pleasant and secure complex is available for you in Sagewood, Midrand. It has",27 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,sandton,rivonia
privateproperty,SYNRENT01672,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/waterfall-estate/SYNRENT01672,3 Bedroom Apartment in Waterfall Estate,27800.0,Waterfall Estate,Midrand,Gauteng,Apartment,3.0,3.0,4.0,1.0,105.18180967486596,170.46481690011885,,,,,"6 Bedroom House in Houghton Estate, Experience the pinnacle of suburban luxury in this stately 6-bedroom manor, perfectly positioned on",02 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,midrand,waterfall-estate
privateproperty,SYNRENT01673,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/jeppestown/SYNRENT01673,0 Bedroom Apartment in Jeppestown,3050.0,Jeppestown,Sandton,Gauteng,Apartment,0.0,1.0,1.0,1.0,90.82130584418675,180.4426537228663,,,1.0,,"1 Bedroom Apartment in Johannesburg CBD, 11B Hoofd Mansions, 23 Siemert Road, FREE UNCAPPED WIFI NOW AVAILABLE Short-term and month-to-month rental available NOW! You might be",25 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,sandton,jeppestown
privateproperty,SYNRENT01674,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/dainfern-valley/SYNRENT01674,5 Bedroom House in Dainfern Valley,51400.0,Dainfern Valley,Sandton,Gauteng,House,5.0,3.0,2.0,2.0,424.29374623855784,106.07343655963946,,,1.0,Available Now,"2 Bedroom House in Bryanston, 10 The Lodge Retirement Village, 111 Grosvenor, Spacious, Light-Filled 2-Bedroom Retirement This quiet, private, and well-maintained upstairs apar",10 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,sandton,dainfern-valley
privateproperty,SYNRENT01675,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-south/suideroord/SYNRENT01675,1 Bedroom Apartment in Suideroord,2250.0,Suideroord,Johannesburg South,Gauteng,Apartment,1.0,2.0,1.0,1.0,101.61412621267752,178.37968521561726,,,1.0,Available Now,"5 Bedroom House in Jukskei Park, 7 Jaspis Avenue, Situated in the heart of Jukskei Park in Randburg, this inviting five-bedroom family summer home off",03 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-south,suideroord
privateproperty,SYNRENT01676,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-south/rosettenville/SYNRENT01676,2 Bedroom Apartment in Rosettenville,3400.0,Rosettenville,Johannesburg South,Gauteng,Apartment,2.0,2.0,3.0,1.0,96.02221848081776,181.84645920873464,,,,Available Now,"4 Bedroom House in Bedfordview, Exquisite 4 Bedroom Free Standing Residence in Prime Bedfordview Positioned on a prestigious Bedford",27 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-south,rosettenville
privateproperty,SYNRENT01677,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/fourways/SYNRENT01677,1 Bedroom House in Fourways,21800.0,Fourways,Sandton,Gauteng,House,1.0,3.0,1.0,1.0,75.38228563354993,143.05070761186067,,,1.0,Available Now,"4 Bedroom House in Morningside, Grand Family Home with Cottages and Staff Accommodation . Grand in both size and appearance and show",27 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,sandton,fourways
privateproperty,SYNRENT01678,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/north-riding-to-lanseria/chartwell/SYNRENT01678,3 Bedroom House in Chartwell,23300.0,Chartwell,North Riding To Lanseria,Gauteng,House,3.0,3.0,4.0,2.0,78.81648700346622,169.37837505809614,,,,Available Now,"2 Bedroom House in Protea Glen, 2 bedroom house available in Protea Glen Star Village. The property is situated near the main street",10 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,north-riding-to-lanseria,chartwell
privateproperty,SYNRENT01679,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/randburg/ferndale/SYNRENT01679,2 Bedroom Apartment in Ferndale,9450.0,Ferndale,Randburg,Gauteng,Apartment,2.0,2.0,2.0,1.0,83.17219567345172,182.2606678510026,,,,Available Now,"3 Bedroom House in Blue Hills, 1042 bluehills ext24, 1042 girth, This property is situated in a secured complex with 24 hours security monitoring. It has a huge love",04 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,randburg,ferndale
privateproperty,SYNRENT01680,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/johannesburg-cbd/SYNRENT01680,0 Bedroom Apartment in Johannesburg Cbd,2650.0,Johannesburg Cbd,Johannesburg Central,Gauteng,Apartment,0.0,2.0,1.0,1.0,39.81133863803434,172.51153821081104,,,,,"3 Bedroom House in Dainfern, Absolutely ideal for either growing families or empty nesters, this blue-chip home also offers an ad",10 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,johannesburg-cbd
privateproperty,SYNRENT01681,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/berea/SYNRENT01681,0 Bedroom Apartment in Berea,6350.0,Berea,Johannesburg Central,Gauteng,Apartment,0.0,1.0,3.0,1.0,35.655883599474976,181.5006281906394,,,,Available Now,"1 Bedroom Apartment in Ormonde, LADIES COMMUNE SAFE, PEACEFUL & WELL-LOCATED Looking for a secure and comfortable space to call ho",13 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,berea
privateproperty,SYNRENT01682,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/douglasdale/SYNRENT01682,0 Bedroom House in Douglasdale,5300.0,Douglasdale,Sandton,Gauteng,House,0.0,1.0,2.0,1.0,84.71432178020451,179.3679583288983,,,1.0,Available Now,"4 Bedroom House in New Brighton, Discover a beautiful, recently renovated family home in a quiet and secure suburb, just minutes from",16 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,sandton,douglasdale
privateproperty,SYNRENT01683,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/soweto/protea-glen/SYNRENT01683,3 Bedroom House in Protea Glen,6300.0,Protea Glen,Soweto,Gauteng,House,3.0,1.0,1.0,1.0,103.05768948090564,195.02837757801623,,,1.0,Available Now,"3 Bedroom House in Bedfordview, Whether youre looking to house a growing family or scale your business, this versatile Bedfordview e",27 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,soweto,protea-glen
privateproperty,SYNRENT01684,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-south/south-hills/SYNRENT01684,0 Bedroom Apartment in South Hills,7300.0,South Hills,Johannesburg South,Gauteng,Apartment,0.0,1.0,3.0,1.0,113.53545139768566,28.383862849421416,,,1.0,Available Now,"3 Bedroom House in Dainfern Ridge, Well kept double storey home within walking distance to Dainfern College. Positioned on an attractiv",24 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-south,south-hills
privateproperty,SYNRENT01685,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/rosebank-and-parktown/melrose-arch/SYNRENT01685,4 Bedroom Apartment in Melrose Arch,35100.0,Melrose Arch,Rosebank And Parktown,Gauteng,Apartment,4.0,1.0,3.0,1.0,81.67820135411746,178.4983675111601,,,1.0,,"Studio Apartment in Sunninghill, 10 The Apollo, 2 eglin Road, SmartStart Deposit Available: Only R2,500 deposit required! From R5,810 pm - R7,530 pm Compact does",21 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,rosebank-and-parktown,melrose-arch
privateproperty,SYNRENT01686,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/strathavon/SYNRENT01686,3 Bedroom Apartment in Strathavon,9350.0,Strathavon,Sandton,Gauteng,Apartment,3.0,3.0,3.0,2.0,90.93686719247843,195.64733002588912,,,,Available Now,"3 Bedroom House in River Club, Elegant Freestanding Residence with Premium Utilities This distinguished freestanding home offers r",10 Jan 2023,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,sandton,strathavon
privateproperty,SYNRENT01687,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/rosebank-and-parktown/noordwyk/SYNRENT01687,3 Bedroom House in Noordwyk,13800.0,Noordwyk,Rosebank And Parktown,Gauteng,House,3.0,1.0,5.0,2.0,488.82968434649786,494.00851952410255,,,,,"5 Bedroom House in Cyrildene, This spacious 5 bedroom house in Cyrildene, Johannesburg, offers a perfect blend of comfort and secu",24 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,rosebank-and-parktown,noordwyk
privateproperty,SYNRENT01688,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/noordwyk/SYNRENT01688,5 Bedroom House in Noordwyk,20400.0,Noordwyk,Midrand,Gauteng,House,5.0,2.0,3.0,3.0,98.94685655940545,171.49998190437452,,,1.0,Available Now,"5 Bedroom House in Kensington, Timeless 5-Bedroom Family Home with Modern Touches and Live-In Gardener Included This charming gold",27 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,midrand,noordwyk
privateproperty,SYNRENT01689,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/soweto/chiawelo/SYNRENT01689,2 Bedroom House in Chiawelo,6150.0,Chiawelo,Soweto,Gauteng,House,2.0,2.0,2.0,2.0,108.75153332777808,162.22141800379333,,,,Available Now,"3 Bedroom House in Lonehill, Ideal for Expatriate & Corporate Living or a discerning Family Furnished Option: R27 000 per month",23 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,soweto,chiawelo
