source_site,listing_id,listing_url,title,purchase_price,suburb,city,province,property_type,bedrooms,bathrooms,parking_spaces,garage,floor_area_sqm,land_area_sqm,levies,rates_taxes,description,listing_date,scraped_timestamp,pp_transaction_slug,pp_province_slug,pp_metro_slug,pp_city_slug,pp_suburb_slug,purchase_price_Rands
privateproperty,T5240065,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/sandton-central/0006-the-leonardo/75-maude-street/T5240065,1 Bedroom Apartment in Sandton Central,55000000.0,Sandton Central,Sandton,Gauteng,Apartment,1.0,2.0,2.0,2.0,,,8950.0,1850.0,"1 Bedroom Apartment in Sandton Central, 6 the leonardo, 75 maude street, Own the Ultimate Address in Africa The Leonardo, Sandton Step into the height of luxury at The Leo",22 Sep 2025,2026-03-27T16:15:47.132178+00:00,for-sale,gauteng,johannesburg-metro,sandton,sandton-central,5500000.0
privateproperty,T5240601,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/sandton-central/00016-the-leonardo/75-maude-street/T5240601,1 Bedroom Apartment in Sandton Central,55000000.0,Sandton Central,Sandton,Gauteng,Apartment,1.0,2.0,2.0,2.0,,,8950.0,4850.0,"1 Bedroom Apartment in Sandton Central, 16 the leonardo, 75 maude street, Own the Ultimate Address in Africa The Leonardo, Sandton Step into the height of luxury at The Leo",22 Sep 2025,2026-03-27T16:15:44.159260+00:00,for-sale,gauteng,johannesburg-metro,sandton,sandton-central,5500000.0
privateproperty,T5240080,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/sandton-central/0004-the-leonardo/75-maude-street/T5240080,1 Bedroom Apartment in Sandton Central,49000000.0,Sandton Central,Sandton,Gauteng,Apartment,1.0,2.0,2.0,2.0,,,8850.0,1850.0,"1 Bedroom Apartment in Sandton Central, 4 the leonardo, 75 maude street, Own the Ultimate Address in Africa The Leonardo, Sandton Step into the height of luxury at The Leo",22 Sep 2025,2026-03-27T16:15:41.143942+00:00,for-sale,gauteng,johannesburg-metro,sandton,sandton-central,4900000.0
privateproperty,T5145343,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/rosebank-and-parktown/rosebank/618-the-tyrwhitt/20-tyrwhitt-avenue/T5145343,2 Bedroom Apartment in Rosebank,39100000.0,Rosebank,Rosebank And Parktown,Gauteng,Apartment,2.0,2.5,2.0,,80.5,80.0,2878.635,2090.0,"2 Bedroom Apartment in Rosebank, 618 the tyrwhitt, 20 tyrwhitt avenue, Unmatchable west-side view, Furnished, 2 bed, 2.5 bath, pet friendly with 100 back-up power. PRICE",9 Jul 2025,2026-03-27T16:15:36.822623+00:00,for-sale,gauteng,johannesburg-metro,rosebank-and-parktown,rosebank,3910000.0
privateproperty,T5415503,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/hyde-park/1-ss-the-grande/79-6th-road/T5415503,2 Bedroom Apartment in Hyde Park,35000000.0,Hyde Park,Sandton,Gauteng,Apartment,2.0,2.5,2.0,,,,5210.0,2752.0,"2 Bedroom Apartment in Hyde Park, 1 ss the grande, 79 6th road, 2 Bedroom Luxury Apartment Experience refined living in this elegant two-bedroom luxury apartment a",6 Mar 2026,2026-03-27T16:15:33.593183+00:00,for-sale,gauteng,johannesburg-metro,sandton,hyde-park,3500000.0
privateproperty,T4811713,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/morningside/110-the-odyssey/164-rivonia-road/T4811713,2 Bedroom Apartment in Morningside,31000000.0,Morningside,Sandton,Gauteng,Apartment,2.0,2.0,,,,,4700.0,2960.0,"2 Bedroom Apartment in Morningside, 110 the odyssey, 164 rivonia road, Presenting a lucrative investment opportunity in the heart of Morningside-10 stunning apartment opti",4 Oct 2024,2026-03-27T16:15:29.862054+00:00,for-sale,gauteng,johannesburg-metro,sandton,morningside,3100000.0
privateproperty,T5322203,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/rosebank-and-parktown/rosebank/1104-the-median/23-cradock-avenue/T5322203,1 Bedroom Apartment in Rosebank,24100000.0,Rosebank,Rosebank And Parktown,Gauteng,Apartment,1.0,1.0,1.0,,45.1,45.0,2878.635,2090.0,"1 Bedroom Apartment in Rosebank, 1104 the median, 23 cradock avenue, 14-Storey Apartment Building in the centre of Rosebank. Buy-to-let & AirBnB opportunity. Buy-To-Let",2 Dec 2025,2026-03-27T16:15:25.700670+00:00,for-sale,gauteng,johannesburg-metro,rosebank-and-parktown,rosebank,2410000.0
privateproperty,T3058175,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/waterfall-estate/9-kikuyu-nb/9-pretoria-main-road/T3058175,3 Bedroom Apartment in Waterfall Estate,18990000.0,Waterfall Estate,Midrand,Gauteng,Apartment,3.0,2.0,2.0,,114.0,,2145.0,1232.0,"3 Bedroom Apartment in Waterfall Estate, 9 kikuyu-nb, 9 pretoria main road, A classic lifestyle estate located in JOHANNESBURGs beautiful Waterfall area, each of The Kikuyu''s",2 Mar 2026,2026-03-27T16:15:22.514468+00:00,for-sale,gauteng,johannesburg-metro,midrand,waterfall-estate,1899000.0
privateproperty,T5271244,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/rosebank-and-parktown/rosebank/43-the-galleries/39-sturdee-avenue/T5271244,1 Bedroom Apartment in Rosebank,15000000.0,Rosebank,Rosebank And Parktown,Gauteng,Apartment,1.0,1.0,1.0,,50.0,50.0,2878.635,2090.0,"1 Bedroom Apartment in Rosebank, 43 the galleries, 39 sturdee avenue, Located in the upmarket The Galleries complex in Rosebank, this modern first-floor unit offers secur",17 Oct 2025,2026-03-27T16:15:18.760179+00:00,for-sale,gauteng,johannesburg-metro,rosebank-and-parktown,rosebank,1500000.0
privateproperty,T12152,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/sandton-central/108-sandhurst-towers/35-fredman-drive/T12152,1 Bedroom Apartment in Sandton Central,11000000.0,Sandton Central,Sandton,Gauteng,Apartment,1.0,1.0,1.0,,58.0,,7963.285714285715,1890.0,"1 Bedroom Apartment in Sandton Central, 108 sandhurst towers, 35 fredman drive, Super central and the perfect lock-up-and-go! Sandhurst Towers, this neat and comfortably furnished",16 Jan 2026,2026-03-27T16:15:14.499109+00:00,for-sale,gauteng,johannesburg-metro,sandton,sandton-central,1100000.0
privateproperty,T4881368,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/sandton-central/1001-blackbrick-two/22-fredman-drive/T4881368,Studio Apartment in Sandton Central,10500000.0,Sandton Central,Sandton,Gauteng,Apartment,0.5,1.0,1.0,,21.0,,7963.285714285715,1890.0,"Studio Apartment in Sandton Central, 1001 blackbrick two, 22 fredman drive, Unreal Guaranteed Investment! Monthly rental income Guaranteed! Limited opportunities available! Bl",26 Nov 2024,2026-03-27T16:15:10.335558+00:00,for-sale,gauteng,johannesburg-metro,sandton,sandton-central,1050000.0
privateproperty,T5314017,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/ormonde/124-typhoon-street/T5314017,2 Bedroom Apartment in Ormonde,7000000.0,Ormonde,Johannesburg South,Gauteng,Apartment,2.0,1.0,1.0,,49.0,,671.0,949.141891891892,"2 Bedroom Apartment in Ormonde, 124 typhoon street, Modern 2-Bedroom Apartment for Sale in Ormonde Discover comfort and convenience in this well-mainta",23 Nov 2025,2026-03-27T16:14:54.179577+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,ormonde,700000.0
privateproperty,T4874276,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/sandton-central/01b-the-leonardo/75-maude-street/T4874276,3 Bedroom Apartment in Sandton Central,165000000.0,Sandton Central,Sandton,Gauteng,Apartment,3.0,4.0,2.0,2.0,,6.0,8540.0,5950.0,"3 Bedroom Apartment in Sandton Central, 1b the leonardo, 75 maude street, Experience unmatched luxury and space with our three-bedroom residence at The Leonardo an iconic ad",20 Nov 2024,2026-03-27T16:14:50.430762+00:00,for-sale,gauteng,johannesburg-metro,sandton,sandton-central,16500000.0
privateproperty,T4191941,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/sandown/229-the-leonardo/75-maude-street-sandton-street/T4191941,2 Bedroom Apartment in Sandown,115000000.0,Sandown,Sandton,Gauteng,Apartment,2.0,3.0,2.0,2.0,,6.0,13800.0,4500.0,"2 Bedroom Apartment in Sandown, 229 the leonardo, 75 maude street sandton street, Located in the heart of Africas Richest Square Mile, the Leonardo Stands Tall in the Sandton skyline",30 May 2023,2026-03-27T16:14:47.670483+00:00,for-sale,gauteng,johannesburg-metro,sandton,sandown,11500000.0
privateproperty,T4191984,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/sandown/230-the-leonardo/75-maude-street-sandton-street/T4191984,2 Bedroom Apartment in Sandown,89500000.0,Sandown,Sandton,Gauteng,Apartment,2.0,3.0,2.0,2.0,,6.0,13000.0,4500.0,"2 Bedroom Apartment in Sandown, 230 the leonardo, 75 maude street sandton street, Located in the heart of Africas Richest Square Mile, the Leonardo Stands Tall in the Sandton skyline",30 May 2023,2026-03-27T16:14:44.088806+00:00,for-sale,gauteng,johannesburg-metro,sandton,sandown,8950000.0
privateproperty,T4874600,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/sandton-central/01f-the-leonardo/75-maude-street/T4874600,1 Bedroom Apartment in Sandton Central,68000000.0,Sandton Central,Sandton,Gauteng,Apartment,1.0,2.0,2.0,2.0,,6.0,7700.0,1890.0,"1 Bedroom Apartment in Sandton Central, 1f the leonardo, 75 maude street, Step into the ultimate lifestyle with our one-bedroom residence at The Leonardo where every detail",20 Nov 2024,2026-03-27T16:14:40.036018+00:00,for-sale,gauteng,johannesburg-metro,sandton,sandton-central,6800000.0
privateproperty,T5368587,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/rosebank-and-parktown/rosebank/1403-the-tyrwhitt/39-tyrwhitt-and-bath-avenue/T5368587,2 Bedroom Apartment in Rosebank,57500000.0,Rosebank,Rosebank And Parktown,Gauteng,Apartment,2.0,2.5,2.0,,126.0,126.0,4556.35,2090.0,"2 Bedroom Apartment in Rosebank, 1403 the tyrwhitt, 39 tyrwhitt and bath avenue, Exquisite, Pet Friendly, 2-Bed, 2 12 Baths Penthouse with Back-up Services. Top floor, penthouse a",28 Jan 2026,2026-03-27T16:14:36.459044+00:00,for-sale,gauteng,johannesburg-metro,rosebank-and-parktown,rosebank,5750000.0
privateproperty,T5416456,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/rosebank-and-parktown/melrose/108-iconic-melrose/50-jameson-avenue/T5416456,3 Bedroom Apartment in Melrose,37850000.0,Melrose,Rosebank And Parktown,Gauteng,Apartment,3.5,3.5,3.0,,153.0,,3852.0,2175.516129032258,"3 Bedroom Apartment in Melrose, 108 iconic melrose, 50 jameson avenue, Premium Living in an Elite Location | Bond & Transfer Costs Included Experience elevated living at",9 Mar 2026,2026-03-27T16:14:33.744661+00:00,for-sale,gauteng,johannesburg-metro,rosebank-and-parktown,melrose,3785000.0
privateproperty,T5174253,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/rosebank-and-parktown/rosebank/710-the-median/23-cradock-avenue/T5174253,2 Bedroom Apartment in Rosebank,33750000.0,Rosebank,Rosebank And Parktown,Gauteng,Apartment,2.0,1.0,2.0,,64.9,64.0,3567.0,2446.0,"2 Bedroom Apartment in Rosebank, 710 the median, 23 cradock avenue, Rental Assist - Buy smart - All costs on us for up to 19-months! The best investments are the ones",31 Jul 2025,2026-03-27T16:14:30.752326+00:00,for-sale,gauteng,johannesburg-metro,rosebank-and-parktown,rosebank,3375000.0
privateproperty,T5408104,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/rosebank-and-parktown/rosebank/3000-park-central/6-keyes-avenue/T5408104,2 Bedroom Apartment in Rosebank,32000000.0,Rosebank,Rosebank And Parktown,Gauteng,Apartment,2.0,2.0,,,91.0,,4310.0,2593.0,"2 Bedroom Apartment in Rosebank, 3000 park central, 6 keyes avenue, Fully Furnished & Equipped 2-Bedroom Apartment for Sale Park Central, Rosebank Experience modern,",2 Mar 2026,2026-03-27T16:14:26.988961+00:00,for-sale,gauteng,johannesburg-metro,rosebank-and-parktown,rosebank,3200000.0
privateproperty,T5237700,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/rosebank-and-parktown/rosebank/906-the-tyrwhitt/54-bath-avenue/T5237700,1 Bedroom Apartment in Rosebank,24790000.0,Rosebank,Rosebank And Parktown,Gauteng,Apartment,1.0,1.0,1.0,,53.5,53.0,1917.0,1734.0,"1 Bedroom Apartment in Rosebank, 906 the tyrwhitt, 54 bath avenue, Last 1 Bed 1 Bath Apartment in The Tyrwhitt Rosebank. The ideal investment. Modern sophisticated apa",19 Sep 2025,2026-03-27T16:14:22.752408+00:00,for-sale,gauteng,johannesburg-metro,rosebank-and-parktown,rosebank,2479000.0
privateproperty,T5329704,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/rosebank-and-parktown/rosebank/102-the-hive-rosebank/39-ashford-road/T5329704,3 Bedroom Apartment in Rosebank,22990000.0,Rosebank,Rosebank And Parktown,Gauteng,Apartment,3.0,2.0,1.0,,76.0,,900.0,2090.0,"3 Bedroom Apartment in Rosebank, 102 the hive rosebank, 39 ashford road, The Hive, Rosebank Premium 2 & 3 Bedroom Apartments for Modern Urban Living Discover contemporary",9 Dec 2025,2026-03-27T16:14:19.162060+00:00,for-sale,gauteng,johannesburg-metro,rosebank-and-parktown,rosebank,2299000.0
privateproperty,T5416420,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/rosebank-and-parktown/melrose/102-iconic-melrose-esate/50-jameson-avenue/T5416420,2 Bedroom Apartment in Melrose,22200000.0,Melrose,Rosebank And Parktown,Gauteng,Apartment,2.0,2.0,1.0,,65.0,,1990.0,2175.516129032258,"2 Bedroom Apartment in Melrose, 102 iconic melrose esate, 50 jameson avenue, Luxury Living | Bond & Transfer Costs Included Discover refined, contemporary living at Iconic in M",9 Mar 2026,2026-03-27T16:14:16.523250+00:00,for-sale,gauteng,johannesburg-metro,rosebank-and-parktown,melrose,2220000.0
privateproperty,T5187379,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/morningside/84-the-view/3-michelle-street/T5187379,2 Bedroom Apartment in Morningside,21490000.0,Morningside,Sandton,Gauteng,Apartment,2.0,2.0,1.0,,72.5,72.0,1801.0,1471.0,"2 Bedroom Apartment in Morningside, 84 the view, 3 michelle street, Modern sophisticated off the grid apartment development, with fantastic locality to Sandton, Bryanst",12 Aug 2025,2026-03-27T16:14:13.494889+00:00,for-sale,gauteng,johannesburg-metro,sandton,morningside,2149000.0
privateproperty,T5240457,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/sandown/sandton-city/via-arezzio/174-daisy-street/T5240457,2 Bedroom Apartment in Sandton City,20990000.0,Sandown,Sandton,Gauteng,Apartment,2.0,1.0,1.0,,100.0,,3768.0,1581.0,"2 Bedroom Apartment in Sandton City, via arezzio, 174 daisy street, Bright & Airy 2Bedroom Loft with View Enjoy elevated living in this stylish 2bedroom loft apartment,",22 Sep 2025,2026-03-27T16:14:10.727127+00:00,for-sale,gauteng,johannesburg-metro,sandton,sandown,2099000.0
privateproperty,T4067750,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/chartwell/e2-tocara/7-birchwood-avenue-chartwell/T4067750,3 Bedroom Penthouse in Chartwell,20590000.0,Chartwell,North Riding To Lanseria,Gauteng,House,3.0,2.0,4.0,,101.0,,2328.0,1611.0,"3 Bedroom Penthouse in Chartwell, e2 tocara, 7 birchwood avenue, chartwell, Immediate Occupation Available View By appointment. This impeccably designed 101m², 3-bedroom, 2-b",28 Feb 2023,2026-03-27T16:14:07.983089+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,chartwell,2059000.0
privateproperty,T4952234,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/sandton-central/4018-blackbrick-two/22-fredman-drive/T4952234,2 Bedroom Apartment in Sandton Central,20450000.0,Sandton Central,Sandton,Gauteng,Apartment,2.0,2.0,2.0,,60.0,,2040.0,1191.0,"2 Bedroom Apartment in Sandton Central, 4018 blackbrick two, 22 fredman drive, Monthly Rental Income Guaranteed! Limited opportunities available! As you enter the 2-bedroom apart",7 Feb 2025,2026-03-27T16:14:04.051412+00:00,for-sale,gauteng,johannesburg-metro,sandton,sandton-central,2045000.0
privateproperty,T5300821,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/bryanston/310-bryanston-country-estate/78-bryanston-drive/T5300821,2 Bedroom Apartment in Bryanston,20350000.0,Bryanston,Sandton,Gauteng,Apartment,4.0,2.0,1.0,,84.0,,2018.0,960.5,"2 Bedroom Apartment in Bryanston, 310 bryanston country estate, 78 bryanston drive, Beautiful 2 Bedroom Apartment in Bryanston Country Estate The apartments at Bryanston Country Estat",12 Nov 2025,2026-03-27T16:14:01.060927+00:00,for-sale,gauteng,johannesburg-metro,sandton,bryanston,2035000.0
privateproperty,T3929039,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/chartwell/e1-tocara/7-birchwood-avenue-chartwell/T3929039,3 Bedroom Penthouse in Chartwell,19990000.0,Chartwell,North Riding To Lanseria,Gauteng,House,3.0,2.0,4.0,,99.0,,2280.0,1565.0,"3 Bedroom Penthouse in Chartwell, e1 tocara, 7 birchwood avenue, chartwell, Step Into Your Dream Home at Tocara View By appointment. Embrace a lifestyle of comfort, style, an",12 Sep 2024,2026-03-27T16:13:57.276019+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,chartwell,1999000.0
privateproperty,T5382794,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/sandown/9-ss-sutton-close/141-willowbrook-place/T5382794,2 Bedroom Apartment in Sandown,18990000.0,Sandown,Sandton,Gauteng,Apartment,2.0,1.0,3.0,1.0,118.0,102.0,2917.0,1035.0,"2 Bedroom Apartment in Sandown, 9 ss sutton close, 141 willowbrook place, This well-maintained 2-bedroom, 1-bathroom ground floor unit is situated in a highly sought-after, s",10 Feb 2026,2026-03-27T16:13:53.334161+00:00,for-sale,gauteng,johannesburg-metro,sandton,sandown,1899000.0
privateproperty,T3080343,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/waterfall-estate/20-kikuyu-nb/20-pretoria-main/T3080343,3 Bedroom Apartment in Waterfall Estate,18950000.0,Waterfall Estate,Midrand,Gauteng,Apartment,3.0,2.0,2.0,,110.0,,1624.0,1135.0,"3 Bedroom Apartment in Waterfall Estate, 20 kikuyu-nb, 20 pretoria main, A classic lifestyle estate located in JOHANNESBURGs beautiful Waterfall area, each of The Kikuyu''s",2 Mar 2026,2026-03-27T16:13:49.556755+00:00,for-sale,gauteng,johannesburg-metro,midrand,waterfall-estate,1895000.0
privateproperty,T5408791,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/waterfall-estate/7-kikuyu-nb/1-pretoria-road/T5408791,3 Bedroom Apartment in Waterfall Estate,18950000.0,Waterfall Estate,Midrand,Gauteng,Apartment,3.0,2.0,2.0,,114.0,,1541.0,509.0,"3 Bedroom Apartment in Waterfall Estate, 7 kikuyu-nb, 1 pretoria road, Ground Floor: Dam Facing Apartment A classic lifestyle estate located in JOHANNESBURGs beautiful Wa",2 Mar 2026,2026-03-27T16:13:45.475319+00:00,for-sale,gauteng,johannesburg-metro,midrand,waterfall-estate,1895000.0
